FECHA_TRANSACCION;Cliente_ID;Producto_ID;Volumen_Vendido;Precio_Unitario_Real;Costo_Venta_Unitario;Gasto_Marketing
2024-11-01;CLI0153;DIS_S05;181;9995,69;4797,31;2004172,35
2024-11-02;CLI0202;LIM_Q02;231;10253,52;6906,91;0
2024-11-03;CLI0164;LIM_Q01;112;9275,49;5298,13;0
2024-11-03;CLI0156;DIS_S05;72;16021,87;7805,62;0
2024-11-03;CLI0153;DIS_S05;65;12928;9392,13;0
2024-11-03;CLI0065;DIS_S04;253;4750,38;3288,94;0
2024-11-03;CLI0117;LIM_Q02;227;9278,13;6912,33;0
2024-11-03;CLI0280;LIM_Q01;177;12902,14;10747,2;0
2024-11-04;CLI0082;LIM_Q01;382;3469,14;1977,29;0
2024-11-04;CLI0006;DIS_S04;176;2293,72;1692,92;0
2024-11-05;CLI0322;DIS_S04;16;4971,07;3636,05;0
2024-11-05;CLI0067;DIS_S05;151;16063,55;8618,49;0
2024-11-05;CLI0238;HIG_Q03;134;9293,74;6029,67;0
2024-11-06;CLI0467;LIM_Q02;380;4384,1;2906,56;0
2024-11-06;CLI0072;DIS_S04;99;10549,92;6758,34;0
2024-11-06;CLI0095;DIS_S05;411;9030,53;6779,8;0
2024-11-06;CLI0304;DIS_S04;320;6073,99;5001,09;0
2024-11-06;CLI0498;LIM_Q01;449;14552,48;8306,02;0
2024-11-07;CLI0176;HIG_Q03;381;8750,09;5009,58;0
2024-11-07;CLI0067;LIM_Q01;132;6636,45;3686,79;0
2024-11-07;CLI0326;DIS_S05;225;13758,36;5999,66;0
2024-11-07;CLI0078;DIS_S04;450;7941,52;4596,44;2869344,25
2024-11-08;CLI0255;LIM_Q01;258;6098,44;3845,9;0
2024-11-08;CLI0321;DIS_S04;195;2045,73;1094,37;0
2024-11-08;CLI0172;DIS_S05;380;5010,28;2996,47;0
2024-11-08;CLI0478;LIM_Q02;162;5082,19;3008,01;0
2024-11-08;CLI0063;LIM_Q01;123;4614,9;3136,64;0
2024-11-09;CLI0403;DIS_S05;207;12325,64;8718,72;0
2024-11-09;CLI0329;DIS_S05;425;12268,01;7635,13;0
2024-11-09;CLI0071;DIS_S04;395;12534,7;9917,39;0
2024-11-09;CLI0467;HIG_Q03;158;4535,62;3146,84;0
2024-11-09;CLI0302;LIM_Q02;105;4125,58;2480,44;0
2024-11-09;CLI0246;HIG_Q03;345;12388,52;6977,74;0
2024-11-09;CLI0192;LIM_Q02;12;2478,66;1417,12;0
2024-11-10;CLI0366;DIS_S04;120;7546,73;4978,22;0
2024-11-10;CLI0229;DIS_S05;29;10106,38;6664,93;0
2024-11-10;CLI0434;HIG_Q03;212;2632,11;1334,38;0
2024-11-10;CLI0063;LIM_Q02;380;10289,13;7979,32;0
2024-11-11;CLI0007;DIS_S04;340;14432,75;7933,27;3808643,49
2024-11-11;CLI0393;LIM_Q02;236;2398,82;1245,07;0
2024-11-11;CLI0297;DIS_S05;411;14190,52;8590,98;0
2024-11-11;CLI0245;DIS_S05;191;10436,84;7225,46;0
2024-11-12;CLI0260;DIS_S04;301;4065,34;3481,44;2175398,33
2024-11-12;CLI0089;HIG_Q03;367;6671,69;3956,24;0
2024-11-12;CLI0177;HIG_Q03;85;3555,44;1887,87;0
2024-11-12;CLI0204;LIM_Q01;326;10384,63;6386,29;0
2024-11-13;CLI0134;DIS_S05;325;13533,98;7213,49;2998773,12
2024-11-13;CLI0082;LIM_Q02;232;10814,67;7538,11;0
2024-11-13;CLI0488;LIM_Q02;382;6112,81;4335,3;0
2024-11-14;CLI0128;LIM_Q02;437;2588,77;1918,36;0
2024-11-14;CLI0195;DIS_S04;333;8386,59;4801,16;0
2024-11-14;CLI0399;DIS_S04;487;2698,29;2363,26;0
2024-11-14;CLI0021;DIS_S04;45;10467,88;9099,88;0
2024-11-15;CLI0194;LIM_Q01;459;1957,64;1195,88;0
2024-11-16;CLI0184;DIS_S05;309;15285,55;8272,09;4916104,17
2024-11-16;CLI0247;LIM_Q01;342;7201,16;4531,4;0
2024-11-16;CLI0361;HIG_Q03;99;9071,8;3741,68;0
2024-11-16;CLI0360;LIM_Q02;38;12529,88;7780,05;0
2024-11-16;CLI0324;LIM_Q01;185;6729,49;4591,02;0
2024-11-17;CLI0066;HIG_Q03;361;12965,77;9341,95;0
2024-11-17;CLI0110;DIS_S04;145;6371,29;3848,9;1871481,38
2024-11-17;CLI0413;DIS_S04;398;8234,94;4620,47;0
2024-11-17;CLI0160;LIM_Q01;429;7119,49;4592,34;0
2024-11-17;CLI0194;DIS_S04;229;4830,77;3736,97;0
2024-11-18;CLI0418;LIM_Q01;487;12101,14;6892,6;0
2024-11-18;CLI0254;DIS_S05;471;8842,87;4895,96;0
2024-11-18;CLI0283;DIS_S04;184;8347,75;3813,64;0
2024-11-19;CLI0060;HIG_Q03;135;11224,81;7470,94;0
2024-11-19;CLI0118;HIG_Q03;180;9555,14;7282,41;0
2024-11-20;CLI0423;DIS_S04;403;12568,77;7756,11;3587071,36
2024-11-20;CLI0044;LIM_Q02;275;11878,78;7284,63;0
2024-11-20;CLI0486;LIM_Q01;143;13298,23;9139,18;0
2024-11-20;CLI0210;DIS_S04;281;15531,49;9070,18;4197993,51
2024-11-21;CLI0019;LIM_Q01;35;6411,01;3850,6;4399767,61
2024-11-21;CLI0036;DIS_S05;453;12457,58;7140,95;0
2024-11-22;CLI0091;HIG_Q03;286;6756,44;5337,81;0
2024-11-23;CLI0301;DIS_S05;109;12650,73;7137,97;0
2024-11-23;CLI0212;LIM_Q01;451;2788,2;1972,27;0
2024-11-23;CLI0405;DIS_S05;434;4768,27;4576;0
2024-11-23;CLI0407;HIG_Q03;371;14797,86;9343,8;0
2024-11-23;CLI0222;DIS_S04;39;8339,64;4539,28;0
2024-11-23;CLI0217;DIS_S05;142;5708,3;3383,86;0
2024-11-23;CLI0223;DIS_S04;403;9117,61;4660,24;0
2024-11-23;CLI0411;HIG_Q03;360;6609,54;4231,42;0
2024-11-24;CLI0456;DIS_S05;495;12551,05;9622,58;0
2024-11-24;CLI0098;HIG_Q03;148;11989,04;9267,1;0
2024-11-25;CLI0019;DIS_S05;200;11087,43;8063,6;0
2024-11-25;CLI0297;HIG_Q03;400;3093,92;1629,88;0
2024-11-25;CLI0026;DIS_S05;196;5761,26;4731,54;0
2024-11-25;CLI0028;DIS_S05;149;4160,48;2310,37;0
2024-11-25;CLI0064;DIS_S05;329;1857,87;1032,2;0
2024-11-26;CLI0324;DIS_S05;388;11736,23;9082,03;1227537,39
2024-11-26;CLI0223;LIM_Q01;246;7246,74;3966,99;0
2024-11-26;CLI0080;HIG_Q03;378;5275,13;3945,14;0
2024-11-27;CLI0010;DIS_S05;388;4734,31;4143,31;0
2024-11-27;CLI0176;LIM_Q02;293;3950,08;2312,33;0
2024-11-27;CLI0237;DIS_S05;89;1509,08;1233,23;0
2024-11-27;CLI0458;LIM_Q02;453;3467,44;2268,62;0
2024-11-27;CLI0102;DIS_S04;209;11822,75;8367,14;1856480,46
2024-11-27;CLI0051;HIG_Q03;306;5096,16;3484,07;0
2024-11-28;CLI0457;LIM_Q01;456;7754,91;3618,86;0
2024-11-28;CLI0423;LIM_Q01;268;5464,16;4428,04;0
2024-11-29;CLI0100;LIM_Q01;110;12681,63;9353,26;0
2024-11-29;CLI0499;LIM_Q01;41;12292,86;6789,88;0
2024-11-30;CLI0378;LIM_Q01;286;2364,46;1135;0
2024-11-30;CLI0228;LIM_Q01;130;3457,06;2021,38;0
2024-11-30;CLI0403;LIM_Q01;64;14710,62;8716,41;0
2024-12-01;CLI0332;LIM_Q01;130;4693,52;3367,1;0
2024-12-01;CLI0019;HIG_Q03;377;4251,25;1826,58;0
2024-12-01;CLI0064;LIM_Q01;27;12358,18;7281,85;0
2024-12-01;CLI0380;LIM_Q01;318;5943,67;3798,25;0
2024-12-02;CLI0318;DIS_S04;119;10152,71;8181,81;0
2024-12-02;CLI0141;LIM_Q01;340;13699,23;11825,89;0
2024-12-02;CLI0025;DIS_S05;70;9273,99;5502,41;0
2024-12-02;CLI0228;DIS_S05;443;2070,75;1272,81;0
2024-12-02;CLI0089;LIM_Q01;273;11214,27;6778,1;0
2024-12-02;CLI0092;LIM_Q01;277;14989,87;9396,62;0
2024-12-02;CLI0042;DIS_S05;444;6345,68;4972,54;0
2024-12-03;CLI0081;LIM_Q01;146;3662,01;2750,39;0
2024-12-03;CLI0414;HIG_Q03;415;4605,02;2969,29;0
2024-12-03;CLI0389;DIS_S05;136;3290,43;1801,61;0
2024-12-03;CLI0373;DIS_S04;459;11701,51;11300,38;3842530,51
2024-12-03;CLI0295;LIM_Q02;306;10476,14;5486,9;0
2024-12-04;CLI0402;HIG_Q03;87;11877,08;6405,39;0
2024-12-04;CLI0107;LIM_Q01;216;9431,73;6588,25;0
2024-12-05;CLI0111;LIM_Q02;404;8594,94;4013,43;0
2024-12-05;CLI0277;LIM_Q02;406;4613,67;3379,5;0
2024-12-05;CLI0214;DIS_S05;193;14023,56;7117,46;3052132,15
2024-12-05;CLI0231;HIG_Q03;421;4528,1;3481,79;0
2024-12-06;CLI0306;DIS_S05;73;14919,23;10627,59;0
2024-12-06;CLI0208;DIS_S04;335;4004,41;2899,8;0
2024-12-06;CLI0121;LIM_Q02;329;2542,35;1243,62;0
2024-12-06;CLI0306;HIG_Q03;98;5284,28;2850,33;0
2024-12-06;CLI0134;LIM_Q01;238;5239,37;3345,09;3307890,7
2024-12-07;CLI0450;LIM_Q02;64;4245,7;2459,53;0
2024-12-08;CLI0371;LIM_Q02;302;9941,24;5911,39;0
2024-12-08;CLI0257;DIS_S05;426;8299,48;5382,4;0
2024-12-08;CLI0185;LIM_Q01;290;3648,36;2123,76;0
2024-12-09;CLI0442;LIM_Q02;288;3093,93;2444,93;0
2024-12-09;CLI0286;HIG_Q03;379;3537,52;2696,09;0
2024-12-09;CLI0363;DIS_S05;197;13105,17;9177,3;0
2024-12-10;CLI0421;DIS_S05;200;15822,28;7276,63;0
2024-12-10;CLI0180;DIS_S05;449;8537,06;5790,17;0
2024-12-11;CLI0087;LIM_Q02;282;6709,38;4156,12;0
2024-12-11;CLI0385;DIS_S05;104;11070,09;7776,68;0
2024-12-11;CLI0048;HIG_Q03;401;3719,04;2226,63;0
2024-12-12;CLI0019;HIG_Q03;99;5075,85;3119,89;2826110,59
2024-12-12;CLI0046;LIM_Q01;256;10043,93;5215,46;0
2024-12-13;CLI0451;DIS_S04;450;9455,92;5488,34;0
2024-12-13;CLI0386;LIM_Q02;84;7011,82;4830,45;0
2024-12-14;CLI0056;HIG_Q03;71;11804,48;5124,9;0
2024-12-14;CLI0229;DIS_S04;231;8822,94;6291,89;0
2024-12-14;CLI0145;DIS_S04;276;12752,27;8176,99;0
2024-12-14;CLI0092;HIG_Q03;460;12304,1;9063,84;0
2024-12-15;CLI0361;DIS_S05;318;2322,01;1712,76;0
2024-12-15;CLI0150;LIM_Q01;321;3465,82;2984,28;0
2024-12-15;CLI0079;DIS_S05;130;12406,43;8173,02;0
2024-12-15;CLI0225;HIG_Q03;433;5408,28;3575,86;0
2024-12-15;CLI0082;HIG_Q03;433;8637,29;4717,9;0
2024-12-16;CLI0283;DIS_S04;350;8474,36;6936,98;0
2024-12-16;CLI0311;DIS_S04;492;9279,36;7270,11;0
2024-12-16;CLI0485;DIS_S04;37;11830,92;6588,39;0
2024-12-16;CLI0160;HIG_Q03;351;13423,72;11006,8;0
2024-12-16;CLI0316;LIM_Q02;435;13382,53;6988,55;0
2024-12-17;CLI0365;DIS_S05;380;15800,74;9191,74;1335375,44
2024-12-17;CLI0467;LIM_Q02;311;9077,6;6384,94;0
2024-12-17;CLI0156;LIM_Q01;283;5021,04;4527,2;0
2024-12-17;CLI0156;LIM_Q01;32;7296,2;4813,15;0
2024-12-18;CLI0468;LIM_Q01;294;9025,7;6554,73;0
2024-12-18;CLI0376;DIS_S05;419;10808,28;6055,45;0
2024-12-18;CLI0202;DIS_S04;108;8387,98;5652,29;1347517,39
2024-12-19;CLI0409;LIM_Q02;317;14777,72;11102,51;0
2024-12-19;CLI0341;LIM_Q02;119;3749,03;2975,92;0
2024-12-19;CLI0462;HIG_Q03;212;3654,22;2397,21;0
2024-12-19;CLI0342;DIS_S04;115;8338,23;6539,61;0
2024-12-19;CLI0117;HIG_Q03;55;14007,82;9264,41;0
2024-12-19;CLI0154;DIS_S05;266;2184,98;1523,05;0
2024-12-20;CLI0199;DIS_S05;71;11075,35;9444,76;0
2024-12-20;CLI0401;LIM_Q02;239;1750,45;892,36;0
2024-12-20;CLI0331;HIG_Q03;153;16639,97;7311,79;0
2024-12-20;CLI0364;LIM_Q01;456;12688,3;9399,8;0
2024-12-20;CLI0119;HIG_Q03;34;5394,21;3399,98;0
2024-12-21;CLI0448;DIS_S05;409;8290,54;5536,05;0
2024-12-21;CLI0466;LIM_Q02;91;6804,37;5082,61;0
2024-12-21;CLI0263;DIS_S05;345;7311,49;3636,67;0
2024-12-21;CLI0184;LIM_Q02;220;13019,61;8703,11;0
2024-12-22;CLI0075;LIM_Q02;207;6049,43;3826,98;0
2024-12-22;CLI0236;HIG_Q03;386;7175,39;6183,11;0
2024-12-22;CLI0148;LIM_Q02;206;6142,82;3749,64;0
2024-12-22;CLI0166;DIS_S05;356;10416,01;7723,95;0
2024-12-22;CLI0314;HIG_Q03;171;15259,01;7190,13;0
2024-12-23;CLI0283;HIG_Q03;416;1616,13;955,93;0
2024-12-23;CLI0179;DIS_S05;318;7218,52;4908,9;1143769,32
2024-12-23;CLI0272;LIM_Q02;217;4158,14;2829,72;0
2024-12-24;CLI0051;LIM_Q01;436;13711,59;9833,22;0
2024-12-24;CLI0075;LIM_Q02;53;2749,24;1977,29;0
2024-12-24;CLI0144;LIM_Q01;297;2941,08;1908,84;0
2024-12-24;CLI0343;LIM_Q01;288;13423,99;9368,02;0
2024-12-25;CLI0188;DIS_S04;413;7715,35;4984,47;0
2024-12-25;CLI0123;LIM_Q01;284;9269,39;7651,02;0
2024-12-26;CLI0332;LIM_Q01;230;11170,79;9516,98;0
2024-12-26;CLI0251;DIS_S04;465;6896,62;4030,25;0
2024-12-26;CLI0296;DIS_S04;294;5532,05;2917,5;0
2024-12-26;CLI0323;DIS_S04;155;3973,13;2335,13;0
2024-12-26;CLI0130;DIS_S05;78;10784,9;4461,38;0
2024-12-27;CLI0358;DIS_S05;19;10356,34;6526,17;4381939,19
2024-12-27;CLI0252;DIS_S04;149;5358,24;2853,81;0
2024-12-28;CLI0432;LIM_Q02;120;4670,9;3271,16;0
2024-12-28;CLI0180;DIS_S05;46;6118,52;4017,52;0
2024-12-28;CLI0408;LIM_Q02;90;4668,25;2984,09;0
2024-12-29;CLI0349;DIS_S04;105;7528,59;4850,32;2821566,04
2024-12-29;CLI0495;DIS_S04;64;3901,72;2413,41;0
2024-12-29;CLI0110;LIM_Q02;141;4917,26;3768,34;0
2024-12-29;CLI0482;HIG_Q03;232;10483,8;7644,09;0
2024-12-29;CLI0468;DIS_S05;393;3351,38;3682,6;4436400,72
2024-12-29;CLI0338;LIM_Q01;72;16664,12;8660,72;0
2024-12-30;CLI0290;DIS_S04;477;3207,71;2661,22;0
2024-12-30;CLI0297;DIS_S05;58;5499,21;3396,48;0
2024-12-30;CLI0276;LIM_Q02;41;9677,01;6869,68;0
2024-12-30;CLI0078;DIS_S04;483;8600,35;6134,18;0
2024-12-30;CLI0002;DIS_S05;155;14541,71;8153,23;0
2024-12-30;CLI0466;DIS_S05;21;2814,06;1825,87;0
2024-12-30;CLI0321;DIS_S04;273;7941,59;5586,49;0
2024-12-31;CLI0169;HIG_Q03;369;11250,31;6033,93;3427116,37
2024-12-31;CLI0240;LIM_Q02;456;3185,15;1782,99;0
2025-01-01;CLI0459;DIS_S04;470;9723,2;6369,65;0
2025-01-01;CLI0475;LIM_Q01;196;9427,22;8619,52;0
2025-01-02;CLI0396;DIS_S05;222;2880,99;1783,33;0
2025-01-02;CLI0318;LIM_Q02;315;13187,08;9092,01;0
2025-01-02;CLI0323;LIM_Q01;176;4965,09;3137,77;0
2025-01-02;CLI0172;DIS_S05;108;2400,16;1383,88;0
2025-01-02;CLI0023;DIS_S04;352;1480,27;1186,27;0
2025-01-02;CLI0294;DIS_S05;460;12714,96;9174,19;4891738,33
2025-01-04;CLI0286;LIM_Q02;208;11969,41;8600,78;0
2025-01-04;CLI0479;LIM_Q02;255;9318,45;7296,78;0
2025-01-04;CLI0343;DIS_S04;163;9683,55;6042,63;0
2025-01-04;CLI0193;LIM_Q02;416;8578,42;6688,74;0
2025-01-04;CLI0169;DIS_S05;105;4145,19;2553,89;0
2025-01-05;CLI0483;DIS_S04;368;7929,78;5198,85;4212596,18
2025-01-05;CLI0331;HIG_Q03;331;6351,96;3885,94;0
2025-01-05;CLI0118;HIG_Q03;203;13679,24;11222;0
2025-01-05;CLI0404;DIS_S05;72;12001,35;7435,79;0
2025-01-05;CLI0006;LIM_Q02;432;2304,83;1792,85;0
2025-01-06;CLI0132;HIG_Q03;311;4318,33;2906,23;0
2025-01-06;CLI0093;LIM_Q02;408;11123,02;7624,26;0
2025-01-06;CLI0251;DIS_S05;281;10705,11;8016,77;0
2025-01-06;CLI0010;DIS_S04;385;2604,06;1803,45;0
2025-01-06;CLI0051;LIM_Q02;99;10012,86;4683,3;0
2025-01-07;CLI0129;LIM_Q02;94;13063,62;6696,9;0
2025-01-07;CLI0349;DIS_S04;337;5884,53;4452,05;0
2025-01-07;CLI0294;LIM_Q01;281;4361,3;2603,91;0
2025-01-07;CLI0488;LIM_Q01;304;2463,29;1709,09;0
2025-01-09;CLI0249;LIM_Q02;481;7696,66;4498,83;1384901,74
2025-01-09;CLI0392;HIG_Q03;404;9261,48;4393,86;0
2025-01-10;CLI0102;LIM_Q01;45;10080,66;5054,6;3453166,27
2025-01-10;CLI0337;DIS_S05;27;3943,45;2489,73;0
2025-01-10;CLI0083;HIG_Q03;416;13999,82;8102,3;0
2025-01-11;CLI0143;DIS_S05;435;5431,24;3536,78;0
2025-01-11;CLI0191;LIM_Q02;86;13721,84;9921,88;0
2025-01-11;CLI0417;LIM_Q02;58;7424,59;5009,03;0
2025-01-11;CLI0237;DIS_S05;368;12391,25;7942,69;0
2025-01-12;CLI0277;LIM_Q01;53;9641,64;7934,4;0
2025-01-12;CLI0287;LIM_Q01;245;15179,52;8768,55;0
2025-01-13;CLI0184;HIG_Q03;313;2988,06;2628,94;0
2025-01-13;CLI0443;DIS_S05;222;12328,1;8141,29;0
2025-01-13;CLI0144;HIG_Q03;409;10375,82;5561,25;0
2025-01-13;CLI0169;HIG_Q03;121;5220,85;3511,45;0
2025-01-13;CLI0387;LIM_Q01;118;5206,29;4034,06;0
2025-01-13;CLI0450;HIG_Q03;16;3734,01;2717,53;0
2025-01-13;CLI0382;DIS_S04;138;3822,95;3421,52;0
2025-01-13;CLI0291;LIM_Q02;313;4218,06;2920,87;0
2025-01-14;CLI0045;LIM_Q01;471;9812,93;3935,02;0
2025-01-14;CLI0243;DIS_S05;436;3502,27;2271,17;0
2025-01-14;CLI0315;HIG_Q03;316;10289,87;5604,48;0
2025-01-14;CLI0434;LIM_Q02;372;5771,08;4114,12;0
2025-01-14;CLI0469;LIM_Q01;75;4433,39;3028,32;0
2025-01-14;CLI0268;HIG_Q03;40;4269,03;2498,46;0
2025-01-15;CLI0476;DIS_S05;304;10742,74;6607,44;0
2025-01-15;CLI0253;LIM_Q02;274;6580,52;5172,69;0
2025-01-15;CLI0396;DIS_S05;306;10679,1;5271,54;0
2025-01-15;CLI0289;DIS_S05;328;11369,61;5797,24;0
2025-01-16;CLI0488;DIS_S04;67;8945,13;4164,67;3179487,45
2025-01-16;CLI0212;DIS_S05;23;9206,66;6033,5;0
2025-01-16;CLI0177;LIM_Q02;467;15411,27;8843,06;0
2025-01-17;CLI0052;LIM_Q01;362;13976,9;9902,04;0
2025-01-17;CLI0438;DIS_S04;257;13354,72;9768,89;0
2025-01-17;CLI0316;DIS_S04;251;5451,43;3202,77;0
2025-01-17;CLI0021;DIS_S05;353;4032,78;3480,74;0
2025-01-18;CLI0423;LIM_Q01;107;3498,88;1839,42;0
2025-01-19;CLI0233;DIS_S04;477;12447,12;9899,68;0
2025-01-19;CLI0433;DIS_S05;457;1677,3;1295,06;0
2025-01-19;CLI0123;DIS_S04;421;12174,31;8574,3;0
2025-01-19;CLI0362;DIS_S04;397;3926,11;4112,34;0
2025-01-21;CLI0318;DIS_S05;315;1859,72;941,81;0
2025-01-21;CLI0456;DIS_S05;13;10141,08;5315,52;0
2025-01-21;CLI0327;DIS_S04;451;15445,97;10514,31;0
2025-01-21;CLI0135;LIM_Q02;351;6934,02;5230,68;3273447,43
2025-01-21;CLI0214;DIS_S05;256;14744,42;6564,65;0
2025-01-21;CLI0100;LIM_Q01;397;7152,47;5435,94;0
2025-01-21;CLI0448;DIS_S05;171;3830,41;2662,09;0
2025-01-21;CLI0410;LIM_Q02;335;13621,78;9299,91;0
2025-01-22;CLI0218;HIG_Q03;270;3904,73;2310,7;0
2025-01-22;CLI0088;LIM_Q02;340;8343,53;4533,03;1773899,11
2025-01-22;CLI0280;HIG_Q03;54;12225,89;8601,18;0
2025-01-22;CLI0040;LIM_Q02;428;12742,2;7677,04;0
2025-01-23;CLI0240;HIG_Q03;220;5772,07;2765,94;0
2025-01-23;CLI0332;HIG_Q03;253;12716,89;7150,06;0
2025-01-23;CLI0431;LIM_Q02;212;10257,46;9781,47;0
2025-01-23;CLI0136;DIS_S05;212;6319,43;3068,52;0
2025-01-24;CLI0182;LIM_Q02;447;1164,97;1107,68;0
2025-01-24;CLI0259;LIM_Q01;395;17955,37;10421,47;0
2025-01-24;CLI0182;LIM_Q01;382;11311,28;5823,22;0
2025-01-24;CLI0265;DIS_S05;36;6455,09;4766,81;0
2025-01-25;CLI0021;DIS_S04;127;6598,58;4718,82;0
2025-01-25;CLI0351;DIS_S05;465;5400,15;4083,94;0
2025-01-26;CLI0432;HIG_Q03;235;15877,8;7435,27;0
2025-01-26;CLI0431;DIS_S05;369;5542,66;3856,4;0
2025-01-28;CLI0472;LIM_Q02;477;9373,75;4803,89;0
2025-01-29;CLI0196;DIS_S04;480;10841,06;6171,17;0
2025-01-30;CLI0202;DIS_S05;256;1360,08;1158,51;0
2025-01-30;CLI0363;LIM_Q02;488;14602,26;8438,53;0
2025-01-30;CLI0016;DIS_S05;214;2247,8;1385,26;0
2025-01-30;CLI0447;DIS_S05;441;8239,25;5258,92;1887371,21
2025-01-30;CLI0212;DIS_S04;472;9853,93;4713,44;0
2025-01-31;CLI0218;LIM_Q01;58;9533,32;7401,82;0
2025-01-31;CLI0093;LIM_Q01;375;12647,88;8480,94;0
2025-01-31;CLI0133;HIG_Q03;262;7609,98;6282,7;0
2025-02-01;CLI0139;LIM_Q02;87;5237,65;2743,66;0
2025-02-01;CLI0157;DIS_S04;266;5131,81;3621,35;0
2025-02-01;CLI0493;HIG_Q03;129;2033,95;1408,83;2018223,36
2025-02-01;CLI0335;DIS_S04;484;11676,29;8109,73;0
2025-02-02;CLI0015;DIS_S04;447;10701,58;10967,26;0
2025-02-02;CLI0304;DIS_S05;44;6806,92;4550,49;0
2025-02-02;CLI0070;DIS_S04;426;9722,09;7402,94;0
2025-02-03;CLI0235;DIS_S04;321;8122,13;5742,94;0
2025-02-04;CLI0212;LIM_Q02;152;13698,2;10182,76;0
2025-02-04;CLI0290;DIS_S05;206;1804,41;915,61;0
2025-02-05;CLI0060;DIS_S05;494;16027,89;11456,55;0
2025-02-05;CLI0252;HIG_Q03;269;11703,83;9764,55;0
2025-02-05;CLI0446;DIS_S05;375;5930,87;3896,46;3188321,12
2025-02-06;CLI0049;LIM_Q01;440;8328,61;4895,65;0
2025-02-06;CLI0482;DIS_S04;33;11875,68;8716,56;0
2025-02-06;CLI0019;LIM_Q01;31;2158,35;1250,66;0
2025-02-06;CLI0236;LIM_Q02;201;11329,92;7987,24;0
2025-02-06;CLI0002;LIM_Q01;93;8938,18;5184,19;0
2025-02-06;CLI0336;HIG_Q03;496;6676,81;6728,24;0
2025-02-07;CLI0078;HIG_Q03;84;8045,82;4400,58;0
2025-02-07;CLI0472;DIS_S05;375;1535,71;1078,37;0
2025-02-08;CLI0165;LIM_Q01;176;16565,62;9733,91;0
2025-02-08;CLI0028;LIM_Q02;143;2760,79;2067,88;0
2025-02-08;CLI0048;HIG_Q03;420;14069,31;6001,57;0
2025-02-08;CLI0096;LIM_Q01;403;8523,41;5608,84;0
2025-02-09;CLI0433;HIG_Q03;119;11700,3;10118,99;0
2025-02-09;CLI0365;HIG_Q03;99;5882,41;2888,36;1153381,18
2025-02-09;CLI0458;HIG_Q03;467;10981,59;8194,43;0
2025-02-10;CLI0176;DIS_S05;46;3612,47;2762,33;0
2025-02-11;CLI0073;HIG_Q03;319;7621,57;4674,2;0
2025-02-11;CLI0472;DIS_S04;490;4696,97;2568,25;3438847,93
2025-02-11;CLI0356;LIM_Q02;60;11063,94;6572,4;0
2025-02-12;CLI0029;LIM_Q02;69;12433,75;7269,9;4687566,12
2025-02-13;CLI0279;LIM_Q01;314;10920,43;6397,9;0
2025-02-13;CLI0314;LIM_Q01;316;1870,44;1281,67;0
2025-02-13;CLI0304;LIM_Q01;71;3852,85;2378,21;0
2025-02-13;CLI0444;DIS_S04;81;5442,98;4818,47;0
2025-02-13;CLI0157;LIM_Q01;137;2968,53;1406,15;0
2025-02-14;CLI0283;DIS_S05;188;5563,88;2411,64;0
2025-02-14;CLI0479;DIS_S04;37;11021,04;8322,13;2010121,99
2025-02-14;CLI0491;LIM_Q02;249;10366,97;6414,85;1276809,01
2025-02-15;CLI0007;DIS_S04;429;12334,51;8160,22;0
2025-02-15;CLI0305;LIM_Q02;241;7107,55;4800,35;0
2025-02-15;CLI0182;LIM_Q01;162;16350,92;8640,77;0
2025-02-16;CLI0109;DIS_S05;429;10944,67;5677,75;0
2025-02-16;CLI0324;HIG_Q03;342;6931,65;3700,63;0
2025-02-17;CLI0234;LIM_Q01;16;13037,13;9683,32;0
2025-02-17;CLI0206;HIG_Q03;453;3933,24;2387,37;0
2025-02-17;CLI0426;LIM_Q01;74;6780,78;3011,84;0
2025-02-18;CLI0410;DIS_S05;247;9780,44;6051,92;0
2025-02-18;CLI0428;DIS_S05;485;3705,6;3081,5;2835271,43
2025-02-18;CLI0482;DIS_S04;45;6130,94;3047,26;0
2025-02-18;CLI0187;DIS_S05;132;4799,61;3096,81;0
2025-02-18;CLI0458;DIS_S04;466;1961,95;1190,37;0
2025-02-19;CLI0407;DIS_S05;487;8833,95;6785,08;0
2025-02-19;CLI0329;HIG_Q03;82;10240,65;7012,15;0
2025-02-19;CLI0357;DIS_S05;39;5097,77;4297,36;0
2025-02-20;CLI0008;LIM_Q01;236;2907,14;2467,85;0
2025-02-20;CLI0053;HIG_Q03;312;3143,4;2402,5;0
2025-02-20;CLI0398;LIM_Q01;356;12485,17;6235,18;0
2025-02-20;CLI0199;LIM_Q01;294;2764,53;1344,57;0
2025-02-21;CLI0498;HIG_Q03;328;9873,04;5368,96;0
2025-02-21;CLI0401;DIS_S05;462;2874,78;1952,74;0
2025-02-21;CLI0334;DIS_S05;124;10569,08;6174,78;0
2025-02-21;CLI0137;DIS_S05;74;4486,77;2265,76;0
2025-02-21;CLI0391;DIS_S04;14;12386,79;8465,55;1588188,31
2025-02-21;CLI0259;DIS_S05;244;10035,64;6689,51;0
2025-02-22;CLI0172;LIM_Q02;255;7852,45;5388,26;0
2025-02-22;CLI0086;LIM_Q01;358;11479,53;8603,91;0
2025-02-22;CLI0046;LIM_Q02;449;15673,42;7458,13;0
2025-02-22;CLI0346;LIM_Q02;26;2156,82;1291,53;0
